opportunity_id,title,description,organization,type,domains,territories,eligibility,funding,deadline,status,official_url,source_id,published_at,updated_at,first_seen_at,last_seen_at,confidence
candidate-44358da29baf9522,DIRETRIZES ESPECÍFICAS DA FAPESB – Chamada para submissão de propostas do programa de Intercâmbio de Pessoal (MSCA SE) em coordenação com o Horizonte Europa -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/diretrizes-especificas-da-fapesb-chamada-para-submissao-de-propostas-do-programa-de-intercambio-de-pessoal-msca-se-em-coordenacao-com-o-horizonte-europa-2/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-9ac12a4de1a80b2c,CHAMADA 2026- PROGRAMA DE AUXILIO PARA DOUTORANDOS COM BOLSA NACIONAL – DAAD -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/chamada-2026-programa-de-auxilio-para-doutorandos-com-bolsa-nacional-daad/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-51dbb2ad8227ce7b,CHAMADA CONFAP/ERC 2026 – CALL RESEARCH OPPORTUNITIES IN EUROPE FOR ACTIVE PHD RESEARCHERS FROM BRAZIL -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/chamada-confaperc-2026-call-research-opportunities-in-europe-for-active-phd-researchers-from-brazil/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-358966b9c0fc12b0,CHAMADA GCUB – MOB Nº 2026/2027 – PROGRAMA DE MOBILIDADE INTERNACIONAL DO GCUB (GCUB-MOB) -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/chamada-gcub-mob-no-20262027-programa-de-mobilidade-internacional-do-gcub-gcub-mob/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-182e2aff4155e9a3,"EDITAL DE SELEÇÃO PÚBLICA Nº 017/ 2026 Subvenção Econômica à Pesquisa,Desenvolvimento e Inovação (P,D&I) Soluções de Sistemas Inteligentes para a Administração Estadual – Rodada 2 -",Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-de-selecao-publica-no-017-2026-subvencao-economica-a-pesquisadesenvolvimento-e-inovacao-pdi-solucoes-de-sistemas-inteligentes-para-a-administracao-estadual-rodada-2/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-68d37597c0e0f517,EDITAL FAPESB/SECTI/IEL nº 004/2026 – Chamada Estratégica FAPESB/SECTI/IEL -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesbsectiiel-no-0042026-chamada-estrategica-fapesbsectiiel/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-68d58b4a827648f7,Programa de Bolsas,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/programa-de-bolsas,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-b4dad927afaddd36,A FAPESB,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/category/edital/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-ac0d0e259285f0e1,CHAMADA CDTI ESPANHA (2026-2027) – DIRETRIZES ESPECÍFICAS DA FAPESB -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/chamada-cdti-espanha-2026-2027-diretrizes-especificas-da-fapesb/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-a25322805a24e280,Chamada Fundação de Amparo à Pesquisa da Bahia/SECTI/SEMA/FGB nº 01/2026 -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/chamada-fundacao-de-amparo-a-pesquisa-da-bahiasectisemafgb-no-012026/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-719783d5a2365ec1,Clique aqui.,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesbsectisdr-no-152023,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-354965e8537b2a44,DIRETRIZES ESPECÍFICAS DA FAPESB – 1ª CHAMADA DA PARCERIA DE MATÉRIAS- PRIMAS PARA A TRANSIÇÃO VERDE E DIGITAL (RAMP) 2026-2027 -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/diretrizes-especificas-da-fapesb-1a-chamada-da-parceria-de-materias-primas-para-a-transicao-verde-e-digital-ramp-2026-2027/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-03d6667b1fc0a76a,DIRETRIZES ESPECÍFICAS DA FAPESB – CHAMADA 2026 CONFAP – BRASILLINOIS -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/diretrizes-especificas-da-fapesb-chamada-2026-confap-brasillinois/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7e844135d11c6422,DIRETRIZES ESPECÍFICAS DA FAPESB – CHAMADA MOBILITY CONFAP ITALY 2026 -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/diretrizes-especificas-da-fapesb-chamada-mobility-confap-italy-2026/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-dd49c46e8eb2444c,"EDITAL FAPESB No 018/2026 – APOIO À PUBLICAÇÃO CIENTÍFICA, TECNOLÓGICA OU DE POPULARIZAÇÃO DAS CIÊNCIAS -",Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesb-no-0182026-apoio-a-publicacao-cientifica-tecnologica-ou-de-popularizacao-das-ciencias/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-f5da940f6fb93fd1,EDITAL FAPESB N° 05/2026 MOVE 2026 – PARTICIPAÇÃO DE PESQUISADORES EM EVENTOS NO EXTERIOR -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesb-n-052026-move-2026-participacao-de-pesquisadores-em-eventos-no-exterior/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-951c8598df26ae3d,EDITAL FAPESB/SECTI nº 003/2026 – Apoio a Pesquisas e Inovações para a Defesa Nacional e a Segurança Pública -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesbsecti-no-0032026-apoio-a-pesquisas-e-inovacoes-para-a-defesa-nacional-e-a-seguranca-publica/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-921a190dccaf3a05,EDITAL FAPESB/SECTI – Nº 010/2026 – UNIVERSAL -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesbsecti-no-0102026-universal/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-d36b1aafc6953c85,EDITAL FAPESB/SECTI/CNPq/CAPES – No 11/2026 – PROFIX-CB -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesbsecticnpqcapes-no-112026-profix-cb/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-0d06858638a5099a,EDITAL Nº 019/2026 – CIÊNCIA NA MESA 5: BASE DE DADOS E SISTEMAS DE INFORMAÇÕES PARA TOMADA DE DECISÃO EM SOBERANIA ALIMENTAR E NUTRICIONAL -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-no-0192026-ciencia-na-mesa-5-base-de-dados-e-sistemas-de-informacoes-para-tomada-de-decisao-em-soberania-alimentar-e-nutricional/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-8904a5dcda593775,Edital 009/2026 – Apoio a Organização de Eventos -,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-0092026-apoio-a-organizacao-de-eventos/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-af5c3e86f01b1f22,Formulário Online,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,http://siga.fapesb.ba.gov.br/edital_19_2026/login.wsp,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-0841ed0bfb46631c,Formulário Online,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,http://siga.fapesb.ba.gov.br/edital_10_2026/login.wsp,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-00d46a2cf2aae83a,Formulário Online,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,http://siga.fapesb.ba.gov.br/edital_9_2026/login.wsp,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-909eb07883e647df,clique Aqui.,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-fapesb-no-0042023-ppp/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-1d65ce0e3240c5a6,clique aqui.,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/wp-content/uploads/2019/08/ERRATA_1__Edital_IEL-04.2026.pdf,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-4d388fc6485670f5,clique aqui.,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/wp-content/uploads/2019/08/ERRATA_06___EDITAL_FAPESB_027_2025__1_-1.pdf,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-f24098ccbf3d80a1,clique aqui.,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/wp-content/uploads/2019/08/PROJETO-COMPLEMENTAR-OBRIGATORIO.docx,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-228396b05a233163,clique aqui.,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/edital-no-0202023-ciencia-na-mesa-2-incubadoras-para-cooperativas-e-associacoes-populares-e-empreendimentos-economicos-solidarios-de-base-tecnologica/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-71a5f56ddca2506e,• Bolsas Projeto,Candidate observed on an official source page; detail verification pending.,FAPESB,opportunity_candidate,"[""sustainability"", ""research"", ""innovation""]",[],[],{},,UNKNOWN,https://www.fapesb.ba.gov.br/category/bolsa/,fapesb-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-5310244f5ac5b702,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://www.funbio.org.br/programas_e_projetos/florestaviva/eneva-edital-amazonas/?id=44248&subproject=1,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-58e78b66476fb75c,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://www.funbio.org.br/programas_e_projetos/manguezaisdobrasil,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-b250a8418672ea4c,Chamada Pública,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://www.bndes.gov.br/wps/portal/site/home/desenvolvimento-sustentavel/parcerias/floresta-viva/floresta-viva/!ut/p/z1/xVVNl5owFP0rblzGhBAgdEc9VsePY52xVdl4AgRJK4SBiNN_3-hMW4eOOLadUzYkeTeX93LvC9CHS-hnrBIbpoTM2FbPV769dmb97sAjxphO5xay6fBjj1ILkxmGn6EP_TBTuUrgKsgiXq5FViqhduGRoY0SmfI20gGeVXJbiZRnSoJyVyo9YBXXkJwVIS8EK1t6xFqyVUO3nqHjrSx4qVirEhX7NQWH6SGbPBQRXDksciNsE8AJiwBxqA0YdRkIuRHHdmBwzjBc1MqjExvNbm0DWdhBtGtD_zTc_2ASHZ7334-m2KDYedqPzjweet3-BoDffPqLS_L4zektDud1oYIjYOyOegMyRePpjdlD3qA7tkhvZPRd8wnQcIYrnaRzFnBnw0Ul-B5-ymSRasvdnWgYcBySiADCQ0triEPgGowBy7VMMwpwZBICBwgOL6WgbSy-3N_7nvaqzBR_UHD5p2atBdcnwcN3cDHpTja6AqYSILJYwmXTDp36ZiuDx1bzssCkem_BY17worMr9HKiVF6-a6M22u_3nWPWnY2sOkGhV_JSd48s1CH3Uij-WMFLXIksddF1iro4NQfeOOfFITjAjCICzCAwAMFuDGioR5zREMWIRUbo1JX53eD_UpnrrpFr0GeEvYqi3ga1XjUb2uA1V1kzvY3flt56U_oJ-Uv64aWL9P_ZsPFv9rLtnmPyNKXmNyEE-HpL9_M42VbjeKKswNqk65_vnvnjpcPedzYOzGg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/?1dmy&urile=wcm%3apath%3a%2Fbndes_institucional%2Fhome%2Fdesenvolvimento-sustentavel%2Fparcerias%2Bpara%2Bo%2Bdesenvolvimento%2Bsustentavel%2Ffloresta%2Bviva%2Ffloresta-viva-selecao-publica,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-65814632955ca208,Floresta Viva – Bacia do Rio Xingu 2,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/bacia-do-rio-xingu-2,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-1ba61f999517c01f,a página da chamada pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-piaui,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-21f1995630704b62,https://chamadas.funbio.org.br/floresta-viva-beberibe,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-beberibe,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-83a988f745ab850b,https://chamadas.funbio.org.br/floresta-viva-pantanal,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-pantanal,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-e7807e0e73e7ecd3,https://chamadas.funbio.org.br/floresta-viva-paranaiba,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-paranaiba,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-e9b359f7bbb5bb6d,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-terras-indigenas,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-a27bd85b135125dd,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/florestas-do-rio-2,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-958d78692a595b69,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/conectando-paisagens-2,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-dd9d051703754e1f,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/florestas-do-rio,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-fde0194a802404ca,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-caatinga,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-25ac00c2d0359ca3,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/restauracao-ecologica-no-sudeste-paranaense,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-793972eca7105485,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-conectando-paisagens,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-c2dd62f361770eb6,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-corredores-de-biodiversidade,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-734e734a90617ecd,página da Chamada Pública no site do Funbio,Candidate observed on an official source page; detail verification pending.,BNDES,opportunity_candidate,"[""sustainability"", ""biodiversity"", ""water""]",[],[],{},,UNKNOWN,https://chamadas.funbio.org.br/floresta-viva-restauracao-bacia-do-rio-xingu,bndes-floresta-viva,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-8ebbbe132bcdb8c8,12.2 Disponibilização das Bases de Dados Programadas para Abertura no PDA do Órgão,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/dados-abertos/12-2-disponibilizacao-das-bases-de-dados-programadas-para-abertura-no-pda-do-orgao,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-5218eaa14698b67d,2. Ações e Programas,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/acoes-e-programas,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-997bfd66cf62d427,2.2 Carta de Serviços,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/acoes-e-programas/carta-de-servicos,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-990c99b0c3938904,2.3. Concessões de Recurso Financeiros ou Renúncias de Receitas,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/acoes-e-programas/2-3-concessoes-de-recurso-financeiros-ou-renuncias-de-receitas,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-0ee1e864e736da40,2.4 Governança,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/acoes-e-programas/governanca,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-05e4b131a0b63fc9,2.5 Unidades Responsáveis,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/acoes-e-programas/unidades-responsaveis,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-0cff674ac5e5d81f,Acompanhamento do Programa de Gestão e Desempenho no MMA,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/8-servidores-ou-empregados-publicos/copy_of_acompanhamento-de-trabalho-remoto-e-presencial-do-mma,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-45497c2a28369a4a,Conheça o Programa de Gestão e Desempenho do MMA,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/programa-de-gestao-e-desempenho-pgd/conheca-o-programa-de-gestao-e-desempenho-do-mma,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-2fedc34ea6081b57,Normativos,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/programa-de-gestao-e-desempenho-pgd/normativos,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-ae295ef4c94b211b,O que temos para você,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/programa-de-gestao-e-desempenho-pgd/o-que-temos-para-voce,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
